        WHERE CompanyID = %s
        ORDER BY DisclosureDate;
    
2024-05-16 09:41:22,572 - database - INFO - Database connection closed
2024-05-16 09:42:25,476 - database - INFO - Database connection successful
2024-05-16 09:42:25,478 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'ID', 
               CompanyName AS 'Name', 
               Location AS 'Location', 
               StockSymbol AS 'Stock Symbol'
        FROM company_info
        ORDER BY CompanyID;
    
2024-05-16 09:42:25,479 - database - INFO - Database connection closed
2024-05-16 09:42:26,676 - database - INFO - Database connection successful
2024-05-16 09:42:26,677 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'Company ID', 
               DisclosureDate AS 'Disclosure Date'
        FROM data_breach_disclosures
        WHERE CompanyID = %s
        ORDER BY DisclosureDate;
    
2024-05-16 09:42:26,677 - database - INFO - Database connection closed
2024-05-16 09:44:02,699 - database - INFO - Database connection successful
2024-05-16 09:44:02,700 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'ID', 
               CompanyName AS 'Name', 
               Location AS 'Location', 
               StockSymbol AS 'Stock Symbol'
        FROM company_info
        ORDER BY CompanyID;
    
2024-05-16 09:44:02,700 - database - INFO - Database connection closed
2024-05-16 09:44:04,009 - database - INFO - Database connection successful
2024-05-16 09:44:04,010 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'Company ID', 
               DisclosureDate AS 'Disclosure Date'
        FROM data_breach_disclosures
        WHERE CompanyID = %s
        ORDER BY DisclosureDate;
    
2024-05-16 09:44:04,011 - database - INFO - Database connection closed
2024-05-16 09:45:19,501 - database - INFO - Database connection successful
2024-05-16 09:45:19,503 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'ID', 
               CompanyName AS 'Name', 
               Location AS 'Location', 
               StockSymbol AS 'Stock Symbol'
        FROM company_info
